time,open,high,low,close
2002-07-25T11:00:00+02:00,1.45845,1.45845,1.43935,1.43935
2002-07-26T11:00:00+02:00,1.43935,1.4658,1.43935,1.4658
2002-07-29T11:00:00+02:00,1.46635,1.4866,1.46635,1.4866
2002-07-30T11:00:00+02:00,1.4866,1.4866,1.4819,1.4819
2002-07-31T11:00:00+02:00,1.4819,1.4855,1.4819,1.4855
2002-08-01T11:00:00+02:00,1.4855,1.4855,1.4719,1.4719
2002-08-02T11:00:00+02:00,1.4719,1.4719,1.4702,1.4702
2002-08-05T11:00:00+02:00,1.4695,1.48295,1.4695,1.48295
2002-08-06T11:00:00+02:00,1.48295,1.5092,1.48295,1.5092
2002-08-07T11:00:00+02:00,1.5092,1.5092,1.49585,1.49585
2002-08-08T11:00:00+02:00,1.49585,1.5128,1.49585,1.5128
2002-08-09T11:00:00+02:00,1.5128,1.5128,1.5031,1.5031
2002-08-12T11:00:00+02:00,1.5031,1.5031,1.49365,1.49365
2002-08-13T11:00:00+02:00,1.49365,1.49365,1.4857,1.4857
2002-08-14T11:00:00+02:00,1.4857,1.4922,1.4857,1.4922
2002-08-15T11:00:00+02:00,1.4922,1.4922,1.4898,1.4898
2002-08-16T11:00:00+02:00,1.4898,1.4898,1.4886,1.4886
2002-08-19T11:00:00+02:00,1.4898,1.50345,1.4898,1.50345
2002-08-20T11:00:00+02:00,1.50345,1.50345,1.49975,1.49975
2002-08-21T11:00:00+02:00,1.49975,1.49975,1.4975,1.4975
2002-08-22T11:00:00+02:00,1.4975,1.51945,1.4975,1.51945
2002-08-23T11:00:00+02:00,1.51945,1.51945,1.5131,1.5131
2002-08-26T11:00:00+02:00,1.5124,1.51425,1.5124,1.51425
2002-08-27T11:00:00+02:00,1.51425,1.51425,1.49245,1.49245
2002-08-28T11:00:00+02:00,1.49245,1.50165,1.49245,1.50165
2002-08-29T11:00:00+02:00,1.50165,1.50165,1.49435,1.49435
2002-08-30T11:00:00+02:00,1.49435,1.4973,1.49435,1.4973
2002-09-02T11:00:00+02:00,1.4979,1.4979,1.49585,1.49585
2002-09-03T11:00:00+02:00,1.49585,1.49585,1.47085,1.47085
2002-09-04T11:00:00+02:00,1.47085,1.4744,1.47085,1.4744
2002-09-05T11:00:00+02:00,1.4744,1.4744,1.4731,1.4731
2002-09-09T11:00:00+02:00,1.4848,1.48915,1.4848,1.48915
2002-09-10T11:00:00+02:00,1.48915,1.49655,1.48915,1.49655
2002-09-12T11:00:00+02:00,1.49655,1.49655,1.496,1.496
2002-09-13T11:00:00+02:00,1.496,1.5109,1.496,1.5109
2002-09-16T11:00:00+02:00,1.5114,1.5155,1.5114,1.5155
2002-09-17T11:00:00+02:00,1.5155,1.5155,1.5082,1.5082
2002-09-18T11:00:00+02:00,1.5082,1.5082,1.50085,1.50085
2002-09-19T11:00:00+02:00,1.50085,1.50085,1.4819,1.4819
2002-09-20T11:00:00+02:00,1.4819,1.4913,1.4819,1.4913
2002-09-23T11:00:00+02:00,1.4924,1.4972,1.4924,1.4972
2002-09-24T11:00:00+02:00,1.4972,1.4972,1.4908,1.4908
2002-09-25T11:00:00+02:00,1.4908,1.4998,1.4908,1.4998
2002-09-26T11:00:00+02:00,1.4998,1.5027,1.4998,1.5027
2002-09-27T11:00:00+02:00,1.5027,1.5027,1.4943,1.4943
2002-09-30T11:00:00+02:00,1.4932,1.4932,1.4747,1.4747
2002-10-01T11:00:00+02:00,1.4747,1.4882,1.4747,1.4882
2002-10-02T11:00:00+02:00,1.4882,1.4882,1.4782,1.4782
2002-10-03T11:00:00+02:00,1.4782,1.4783,1.4782,1.4783
2002-10-04T11:00:00+02:00,1.4783,1.4928,1.4783,1.4928
2002-10-07T11:00:00+02:00,1.4919,1.4919,1.48775,1.48775
2002-10-08T11:00:00+02:00,1.48775,1.4981,1.48775,1.4981
2002-10-09T11:00:00+02:00,1.4981,1.4981,1.4791,1.4791
2002-10-10T11:00:00+02:00,1.4791,1.4842,1.4791,1.4842
2002-10-11T11:00:00+02:00,1.4842,1.4842,1.4823,1.4823
2002-10-14T11:00:00+02:00,1.4815,1.4815,1.48125,1.48125
2002-10-15T11:00:00+02:00,1.48125,1.4943,1.48125,1.4943
2002-10-16T11:00:00+02:00,1.4943,1.4945,1.4943,1.4945
2002-10-17T11:00:00+02:00,1.4945,1.5119,1.4945,1.5119
2002-10-18T11:00:00+02:00,1.5119,1.5119,1.5118,1.5118
2002-10-21T11:00:00+02:00,1.5117,1.5117,1.5111,1.5111
2002-10-22T11:00:00+02:00,1.5111,1.5111,1.5021,1.5021
2002-10-23T11:00:00+02:00,1.5021,1.5033,1.5021,1.5033
2002-10-24T11:00:00+02:00,1.5033,1.5033,1.5005,1.5005
2002-10-25T11:00:00+02:00,1.5005,1.5032,1.5005,1.5032
2002-10-28T11:00:00+01:00,1.5027,1.5027,1.48855,1.48855
2002-10-29T11:00:00+01:00,1.48855,1.48995,1.48855,1.48995
2002-10-30T11:00:00+01:00,1.48995,1.48995,1.488,1.488
2002-10-31T11:00:00+01:00,1.488,1.488,1.478,1.478
2002-11-01T11:00:00+01:00,1.478,1.478,1.4668,1.4668
2002-11-04T11:00:00+01:00,1.4675,1.4675,1.46615,1.46615
2002-11-05T11:00:00+01:00,1.46615,1.46615,1.46255,1.46255
2002-11-06T11:00:00+01:00,1.46255,1.46255,1.45865,1.45865
2002-11-07T11:00:00+01:00,1.45865,1.45865,1.4497,1.4497
2002-11-08T11:00:00+01:00,1.4497,1.4497,1.4432,1.4432
2002-11-11T11:00:00+01:00,1.4437,1.448,1.4437,1.448
2002-11-12T11:00:00+01:00,1.448,1.448,1.444,1.444
2002-11-13T11:00:00+01:00,1.444,1.4567,1.444,1.4567
2002-11-14T11:00:00+01:00,1.4567,1.4606,1.4567,1.4606
2002-11-15T11:00:00+01:00,1.4606,1.4606,1.4521,1.4521
2002-11-18T11:00:00+01:00,1.4526,1.4556,1.4526,1.4556
2002-11-19T11:00:00+01:00,1.4556,1.4638,1.4556,1.4638
2002-11-20T11:00:00+01:00,1.4638,1.4666,1.4638,1.4666
2002-11-21T11:00:00+01:00,1.4666,1.4678,1.4666,1.4678
2002-11-22T11:00:00+01:00,1.4678,1.4765,1.4678,1.4765
2002-11-25T11:00:00+01:00,1.4771,1.4866,1.4771,1.4866
2002-11-26T11:00:00+01:00,1.4866,1.4866,1.4833,1.4833
2002-11-27T11:00:00+01:00,1.4833,1.4893,1.4833,1.4893
2002-11-28T11:00:00+01:00,1.4893,1.4893,1.48385,1.48385
2002-11-29T11:00:00+01:00,1.48385,1.48385,1.483,1.483
2002-12-02T11:00:00+01:00,1.4833,1.4833,1.4774,1.4774
2002-12-03T11:00:00+01:00,1.4774,1.4774,1.4762,1.4762
2002-12-04T11:00:00+01:00,1.4762,1.4762,1.472,1.472
2002-12-05T11:00:00+01:00,1.472,1.472,1.4704,1.4704
2002-12-06T11:00:00+01:00,1.4704,1.4704,1.4573,1.4573
2002-12-09T11:00:00+01:00,1.4554,1.4573,1.4554,1.4573
2002-12-10T11:00:00+01:00,1.4573,1.4612,1.4573,1.4612
2002-12-11T11:00:00+01:00,1.4612,1.4617,1.4612,1.4617
2002-12-12T11:00:00+01:00,1.4617,1.4617,1.4503,1.4503
2002-12-13T11:00:00+01:00,1.4503,1.4503,1.4444,1.4444
2002-12-16T11:00:00+01:00,1.4426,1.4426,1.4424,1.4424
2002-12-17T11:00:00+01:00,1.4424,1.4424,1.4264,1.4264
2002-12-18T11:00:00+01:00,1.4264,1.4264,1.4257,1.4257
2002-12-19T11:00:00+01:00,1.4257,1.4257,1.4229,1.4229
2002-12-20T11:00:00+01:00,1.4229,1.4243,1.4229,1.4243
2002-12-23T11:00:00+01:00,1.4233,1.4233,1.41895,1.41895
2002-12-24T11:00:00+01:00,1.41895,1.41895,1.4092,1.4092
2002-12-25T11:00:00+01:00,1.4092,1.4092,1.4071,1.4071
2002-12-26T11:00:00+01:00,1.4071,1.4071,1.4016,1.4016
2002-12-27T11:00:00+01:00,1.4016,1.4016,1.3904,1.3904
2002-12-29T23:00:00+01:00,1.392,1.3925,1.392,1.3925
2003-01-01T11:00:00+01:00,1.3925,1.3925,1.3839,1.3839
2003-01-02T11:00:00+01:00,1.3839,1.40235,1.3839,1.40235
2003-01-03T11:00:00+01:00,1.40235,1.40235,1.3989,1.3989
2003-01-06T11:00:00+01:00,1.3976,1.3976,1.392,1.392
2003-01-07T11:00:00+01:00,1.392,1.3997,1.392,1.3997
2003-01-08T11:00:00+01:00,1.3997,1.3997,1.38865,1.38865
2003-01-09T11:00:00+01:00,1.38865,1.3915,1.38865,1.3915
2003-01-10T11:00:00+01:00,1.3915,1.3915,1.3799,1.3799
2003-01-13T11:00:00+01:00,1.3801,1.3859,1.3801,1.3859
2003-01-14T11:00:00+01:00,1.3859,1.3865,1.3859,1.3865
2003-01-15T11:00:00+01:00,1.3865,1.3865,1.3852,1.3852
2003-01-16T11:00:00+01:00,1.3852,1.3852,1.3747,1.3747
2003-01-17T11:00:00+01:00,1.3747,1.3747,1.3687,1.3687
2003-01-20T11:00:00+01:00,1.3708,1.3708,1.3679,1.3679
2003-01-21T11:00:00+01:00,1.3679,1.3679,1.3633,1.3633
2003-01-22T11:00:00+01:00,1.3633,1.3637,1.3633,1.3637
2003-01-23T11:00:00+01:00,1.3637,1.3637,1.3627,1.3627
2003-01-24T11:00:00+01:00,1.3627,1.3627,1.3532,1.3532
2003-01-27T11:00:00+01:00,1.3528,1.3528,1.3524,1.3524
2003-01-28T11:00:00+01:00,1.3524,1.3578,1.3524,1.3578
2003-01-29T11:00:00+01:00,1.3578,1.3578,1.3565,1.3565
2003-01-30T11:00:00+01:00,1.3565,1.3573,1.3565,1.3573
2003-01-31T11:00:00+01:00,1.3573,1.3642,1.3573,1.3642
2003-02-03T11:00:00+01:00,1.3612,1.3613,1.3612,1.3613
2003-02-04T11:00:00+01:00,1.3613,1.3613,1.3469,1.3469
2003-02-05T11:00:00+01:00,1.3469,1.35905,1.3469,1.35905
2003-02-06T11:00:00+01:00,1.35905,1.35905,1.354,1.354
2003-02-07T11:00:00+01:00,1.354,1.3547,1.354,1.3547
2003-02-10T11:00:00+01:00,1.3568,1.3659,1.3568,1.3659
2003-02-11T11:00:00+01:00,1.3659,1.3674,1.3659,1.3674
2003-02-12T11:00:00+01:00,1.3674,1.3704,1.3674,1.3704
2003-02-13T11:00:00+01:00,1.3704,1.3704,1.355,1.355
2003-02-14T11:00:00+01:00,1.355,1.3622,1.355,1.3622
2003-02-17T11:00:00+01:00,1.3663,1.371,1.3663,1.371
2003-02-18T11:00:00+01:00,1.371,1.3762,1.371,1.3762
2003-02-19T11:00:00+01:00,1.3762,1.3762,1.3681,1.3681
2003-02-20T11:00:00+01:00,1.3681,1.3681,1.3573,1.3573
2003-02-21T11:00:00+01:00,1.3573,1.3655,1.3573,1.3655
2003-02-24T11:00:00+01:00,1.3696,1.3696,1.3555,1.3555
2003-02-25T11:00:00+01:00,1.3555,1.357,1.3555,1.357
2003-02-26T11:00:00+01:00,1.357,1.357,1.3555,1.3555
2003-02-27T11:00:00+01:00,1.3555,1.3597,1.3555,1.3597
2003-02-28T11:00:00+01:00,1.3597,1.3597,1.3527,1.3527
2003-03-03T11:00:00+01:00,1.3551,1.3551,1.3377,1.3377
2003-03-04T11:00:00+01:00,1.3377,1.3395,1.3377,1.3395
2003-03-05T11:00:00+01:00,1.3395,1.3395,1.3312,1.3312
2003-03-06T11:00:00+01:00,1.3312,1.3339,1.3312,1.3339
2003-03-07T11:00:00+01:00,1.3339,1.3358,1.3339,1.3358
2003-03-10T11:00:00+01:00,1.3355,1.3355,1.325,1.325
2003-03-11T11:00:00+01:00,1.325,1.3292,1.325,1.3292
2003-03-12T11:00:00+01:00,1.3292,1.3348,1.3292,1.3348
2003-03-13T11:00:00+01:00,1.3348,1.3582,1.3348,1.3582
2003-03-14T11:00:00+01:00,1.3582,1.3666,1.3582,1.3666
2003-03-17T11:00:00+01:00,1.3628,1.3794,1.3628,1.3794
2003-03-18T11:00:00+01:00,1.3794,1.3829,1.3794,1.3829
2003-03-19T11:00:00+01:00,1.3829,1.3938,1.3829,1.3938
2003-03-20T11:00:00+01:00,1.3938,1.3938,1.38715,1.38715
2003-03-21T11:00:00+01:00,1.38715,1.4029,1.38715,1.4029
2003-03-24T11:00:00+01:00,1.3925,1.3925,1.3856,1.3856
2003-03-25T11:00:00+01:00,1.3856,1.3856,1.3825,1.3825
2003-03-26T11:00:00+01:00,1.3825,1.3825,1.3819,1.3819
2003-03-27T11:00:00+01:00,1.3819,1.3819,1.3819,1.3819
2003-03-28T11:00:00+01:00,1.3819,1.3819,1.3699,1.3699
2003-03-31T12:00:00+02:00,1.36765,1.36765,1.3504,1.3504
2003-04-01T12:00:00+02:00,1.3504,1.3541,1.3504,1.3541
2003-04-02T12:00:00+02:00,1.3541,1.3793,1.3541,1.3793
2003-04-03T12:00:00+02:00,1.3793,1.3793,1.379,1.379
2003-04-04T12:00:00+02:00,1.379,1.3856,1.379,1.3856
2003-04-07T11:00:00+02:00,1.3931,1.3931,1.3881,1.3881
2003-04-08T11:00:00+02:00,1.3881,1.3881,1.3875,1.3875
2003-04-09T11:00:00+02:00,1.3875,1.3875,1.38,1.38
2003-04-10T11:00:00+02:00,1.38,1.38715,1.38,1.38715
2003-04-11T11:00:00+02:00,1.38715,1.3929,1.38715,1.3929
2003-04-14T11:00:00+02:00,1.3941,1.3941,1.3898,1.3898
2003-04-15T11:00:00+02:00,1.3898,1.3925,1.3898,1.3925
2003-04-16T11:00:00+02:00,1.3925,1.3925,1.3707,1.3707
2003-04-17T11:00:00+02:00,1.3707,1.3818,1.3707,1.3818
2003-04-18T11:00:00+02:00,1.3818,1.3818,1.38165,1.38165
2003-04-21T11:00:00+02:00,1.38015,1.38775,1.38015,1.38775
2003-04-22T11:00:00+02:00,1.38775,1.38775,1.3714,1.3714
2003-04-23T11:00:00+02:00,1.3714,1.3733,1.3714,1.3733
2003-04-24T11:00:00+02:00,1.3733,1.3733,1.36135,1.36135
2003-04-25T11:00:00+02:00,1.36135,1.3618,1.36135,1.3618
2003-04-28T11:00:00+02:00,1.36055,1.3715,1.36055,1.3715
2003-04-29T11:00:00+02:00,1.3715,1.3715,1.36135,1.36135
2003-04-30T11:00:00+02:00,1.36135,1.36135,1.35555,1.35555
2003-05-01T11:00:00+02:00,1.35555,1.35555,1.34385,1.34385
2003-05-02T11:00:00+02:00,1.34385,1.3439,1.34385,1.3439
2003-05-05T11:00:00+02:00,1.3445,1.3445,1.34215,1.34215
2003-05-06T11:00:00+02:00,1.34215,1.34215,1.3252,1.3252
2003-05-07T11:00:00+02:00,1.3252,1.3252,1.3245,1.3245
2003-05-08T11:00:00+02:00,1.3245,1.3245,1.313,1.313
2003-05-09T11:00:00+02:00,1.313,1.3141,1.313,1.3141
2003-05-12T11:00:00+02:00,1.3102,1.3113,1.3102,1.3113
2003-05-13T11:00:00+02:00,1.3113,1.3135,1.3113,1.3135
2003-05-14T11:00:00+02:00,1.3135,1.3168,1.3135,1.3168
2003-05-15T11:00:00+02:00,1.3168,1.3249,1.3168,1.3249
2003-05-16T11:00:00+02:00,1.3249,1.3249,1.3074,1.3074
2003-05-19T11:00:00+02:00,1.29655,1.2973,1.29655,1.2973
2003-05-20T11:00:00+02:00,1.2973,1.2973,1.2917,1.2917
2003-05-21T11:00:00+02:00,1.2917,1.3003,1.2917,1.3003
2003-05-22T11:00:00+02:00,1.3003,1.3003,1.2944,1.2944
2003-05-23T11:00:00+02:00,1.2944,1.2944,1.2886,1.2886
2003-05-26T11:00:00+02:00,1.29065,1.29065,1.2873,1.2873
2003-05-27T11:00:00+02:00,1.2873,1.2877,1.2873,1.2877
2003-05-28T11:00:00+02:00,1.2877,1.29605,1.2877,1.29605
2003-05-29T11:00:00+02:00,1.29605,1.29605,1.28355,1.28355
2003-05-30T11:00:00+02:00,1.28355,1.2979,1.28355,1.2979
2003-06-02T11:00:00+02:00,1.30515,1.30515,1.3005,1.3005
2003-06-03T11:00:00+02:00,1.3005,1.3107,1.3005,1.3107
2003-06-04T11:00:00+02:00,1.3107,1.3186,1.3107,1.3186
2003-06-05T11:00:00+02:00,1.3186,1.3186,1.301,1.301
2003-06-06T11:00:00+02:00,1.301,1.3198,1.301,1.3198
2003-06-09T11:00:00+02:00,1.32015,1.32015,1.316,1.316
2003-06-10T11:00:00+02:00,1.316,1.3173,1.316,1.3173
2003-06-11T11:00:00+02:00,1.3173,1.3173,1.30835,1.30835
2003-06-12T11:00:00+02:00,1.30835,1.3096,1.30835,1.3096
2003-06-13T11:00:00+02:00,1.3096,1.3096,1.298,1.298
2003-06-16T11:00:00+02:00,1.29725,1.3052,1.29725,1.3052
2003-06-17T11:00:00+02:00,1.3052,1.30945,1.3052,1.30945
2003-06-18T11:00:00+02:00,1.30945,1.3223,1.30945,1.3223
2003-06-19T11:00:00+02:00,1.3223,1.3223,1.3137,1.3137
2003-06-20T11:00:00+02:00,1.3137,1.3284,1.3137,1.3284
2003-06-23T11:00:00+02:00,1.33205,1.33205,1.32375,1.32375
2003-06-24T11:00:00+02:00,1.32375,1.3285,1.32375,1.3285
2003-06-25T11:00:00+02:00,1.3285,1.3285,1.3274,1.3274
2003-06-26T11:00:00+02:00,1.3274,1.35135,1.3274,1.35135
2003-06-27T11:00:00+02:00,1.35135,1.35135,1.35,1.35
2003-06-30T11:00:00+02:00,1.35005,1.3513,1.35005,1.3513
2003-07-01T11:00:00+02:00,1.3513,1.3513,1.34315,1.34315
2003-07-02T11:00:00+02:00,1.34315,1.34405,1.34315,1.34405
2003-07-03T11:00:00+02:00,1.34405,1.349,1.34405,1.349
2003-07-04T11:00:00+02:00,1.349,1.349,1.3489,1.3489
2003-07-07T11:00:00+02:00,1.3489,1.37315,1.3489,1.37315
2003-07-08T11:00:00+02:00,1.37315,1.37315,1.3688,1.3688
2003-07-09T11:00:00+02:00,1.3688,1.3688,1.36025,1.36025
2003-07-10T11:00:00+02:00,1.36025,1.36105,1.36025,1.36105
2003-07-11T11:00:00+02:00,1.36105,1.3755,1.36105,1.3755
2003-07-14T11:00:00+02:00,1.37625,1.37625,1.3749,1.3749
2003-07-15T11:00:00+02:00,1.3749,1.3856,1.3749,1.3856
2003-07-16T11:00:00+02:00,1.3856,1.3856,1.37545,1.37545
2003-07-17T11:00:00+02:00,1.37545,1.37545,1.37055,1.37055
2003-07-18T11:00:00+02:00,1.37055,1.37055,1.3622,1.3622
2003-07-21T11:00:00+02:00,1.3618,1.3618,1.35335,1.35335
2003-07-22T11:00:00+02:00,1.35335,1.3619,1.35335,1.3619
2003-07-23T11:00:00+02:00,1.3619,1.3619,1.3461,1.3461
2003-07-24T11:00:00+02:00,1.3461,1.3461,1.34545,1.34545
2003-07-25T11:00:00+02:00,1.34545,1.34545,1.3443,1.3443
2003-07-28T11:00:00+02:00,1.34725,1.34725,1.3461,1.3461
2003-07-29T11:00:00+02:00,1.3461,1.3522,1.3461,1.3522
2003-07-30T11:00:00+02:00,1.3522,1.3659,1.3522,1.3659
2003-07-31T11:00:00+02:00,1.3659,1.37095,1.3659,1.37095
2003-08-01T11:00:00+02:00,1.37095,1.37095,1.3648,1.3648
2003-08-04T11:00:00+02:00,1.3635,1.3635,1.3466,1.3466
2003-08-05T11:00:00+02:00,1.3466,1.3478,1.3466,1.3478
2003-08-06T11:00:00+02:00,1.3478,1.35355,1.3478,1.35355
2003-08-07T11:00:00+02:00,1.35355,1.35355,1.35045,1.35045
2003-08-08T11:00:00+02:00,1.35045,1.3595,1.35045,1.3595
2003-08-11T11:00:00+02:00,1.3603,1.3603,1.35835,1.35835
2003-08-12T11:00:00+02:00,1.35835,1.3683,1.35835,1.3683
2003-08-13T11:00:00+02:00,1.3683,1.3683,1.36605,1.36605
2003-08-14T11:00:00+02:00,1.36605,1.3708,1.36605,1.3708
2003-08-15T11:00:00+02:00,1.3708,1.3709,1.3708,1.3709
2003-08-18T11:00:00+02:00,1.3717,1.3889,1.3717,1.3889
2003-08-19T11:00:00+02:00,1.3889,1.3889,1.3885,1.3885
2003-08-20T11:00:00+02:00,1.3885,1.3885,1.3877,1.3877
2003-08-21T11:00:00+02:00,1.3877,1.4131,1.3877,1.4131
2003-08-22T11:00:00+02:00,1.4131,1.4175,1.4131,1.4175
2003-08-25T11:00:00+02:00,1.4205,1.4205,1.41525,1.41525
2003-08-26T11:00:00+02:00,1.41525,1.41525,1.41255,1.41255
2003-08-27T11:00:00+02:00,1.41255,1.4132,1.41255,1.4132
2003-08-28T11:00:00+02:00,1.4132,1.4143,1.4132,1.4143
2003-08-29T11:00:00+02:00,1.4143,1.4143,1.4002,1.4002
2003-09-01T11:00:00+02:00,1.4,1.40055,1.4,1.40055
2003-09-02T11:00:00+02:00,1.40055,1.41885,1.40055,1.41885
2003-09-03T11:00:00+02:00,1.41885,1.41885,1.41495,1.41495
2003-09-04T11:00:00+02:00,1.41495,1.41495,1.40465,1.40465
2003-09-05T11:00:00+02:00,1.40465,1.40465,1.3826,1.3826
2003-09-08T11:00:00+02:00,1.3833,1.391,1.3833,1.391
2003-09-09T11:00:00+02:00,1.391,1.391,1.3786,1.3786
2003-09-10T11:00:00+02:00,1.3786,1.3838,1.3786,1.3838
2003-09-11T11:00:00+02:00,1.3838,1.3838,1.3836,1.3836
2003-09-12T11:00:00+02:00,1.3836,1.3836,1.3791,1.3791
2003-09-15T11:00:00+02:00,1.3804,1.3804,1.3803,1.3803
2003-09-16T11:00:00+02:00,1.3803,1.3897,1.3803,1.3897
2003-09-17T11:00:00+02:00,1.3897,1.3897,1.3795,1.3795
2003-09-18T11:00:00+02:00,1.3795,1.385,1.3795,1.385
2003-09-19T11:00:00+02:00,1.385,1.385,1.3681,1.3681
2003-09-22T11:00:00+02:00,1.3606,1.3606,1.3547,1.3547
2003-09-23T11:00:00+02:00,1.3547,1.359,1.3547,1.359
2003-09-24T11:00:00+02:00,1.359,1.359,1.35,1.35
2003-09-25T11:00:00+02:00,1.35,1.35,1.3436,1.3436
2003-09-26T11:00:00+02:00,1.3436,1.345,1.3436,1.345
2003-09-29T11:00:00+02:00,1.3455,1.3455,1.3252,1.3252
2003-09-30T11:00:00+02:00,1.3252,1.3252,1.3192,1.3192
2003-10-01T11:00:00+02:00,1.3192,1.3192,1.3135,1.3135
2003-10-02T11:00:00+02:00,1.3135,1.3172,1.3135,1.3172
2003-10-03T11:00:00+02:00,1.3172,1.337,1.3172,1.337
2003-10-06T11:00:00+02:00,1.3373,1.3373,1.3205,1.3205
2003-10-07T11:00:00+02:00,1.3205,1.3205,1.3166,1.3166
2003-10-08T11:00:00+02:00,1.3166,1.3166,1.3126,1.3126
2003-10-09T11:00:00+02:00,1.3126,1.3172,1.3126,1.3172
2003-10-10T11:00:00+02:00,1.3172,1.3172,1.3132,1.3132
2003-10-13T11:00:00+02:00,1.3119,1.3229,1.3119,1.3229
2003-10-14T11:00:00+02:00,1.3229,1.3229,1.3175,1.3175
2003-10-15T11:00:00+02:00,1.3175,1.3306,1.3175,1.3306
2003-10-16T11:00:00+02:00,1.3306,1.3358,1.3306,1.3358
2003-10-17T11:00:00+02:00,1.3358,1.3358,1.3281,1.3281
2003-10-20T11:00:00+02:00,1.326,1.3327,1.326,1.3327
2003-10-21T11:00:00+02:00,1.3327,1.3327,1.3307,1.3307
2003-10-22T11:00:00+02:00,1.3307,1.3307,1.3137,1.3137
2003-10-23T11:00:00+02:00,1.3137,1.3137,1.3132,1.3132
